t,x,y,z,roll,pitch,yaw,vx,vy,vz,ax,ay,az
27.480000,0.5,-0.00419126867083861,0.41251329058859787,0.000000,1.570796,0.000000,0.0,0.0003082502440942322,-0.04998227403172465,0.0,-0.0022386256434181193,-0.0001375436019696445
27.488000,0.5,-0.004188902081559249,0.41211342642102533,0.000000,1.570796,0.000000,0.0,0.00027992499414521133,-0.049983964601855654,0.0,-0.004842686843837097,-0.0002850989307797974
27.496000,0.5,-0.0041868454242378955,0.41171354400712123,0.000000,1.570796,0.000000,0.0,0.00023076725459283856,-0.04998683561461713,0.0,-0.007446748044256078,-0.0004326542595899504
27.504000,0.5,-0.004185265358791372,0.4113136339033445,0.000000,1.570796,0.000000,0.0,0.00016077702543711397,-0.049990887070009093,0.0,-0.010050809244675055,-0.0005802095884001031
27.512000,0.5,-0.004184328545136511,0.4109136866661541,0.000000,1.570796,0.000000,0.0,6.995430667803757e-05,-0.04999611896803153,0.0,-0.012654870445094037,-0.000727764917210256
27.520000,0.5,-0.004184201643190133,0.41051369285200895,0.000000,1.570796,0.000000,0.0,-4.1700901684390656e-05,-0.050002531308684456,0.0,-0.015258931645513018,-0.0008753202460204089
27.528000,0.5,-0.00418505131286907,0.4101136430173681,0.000000,1.570796,0.000000,0.0,-0.00017418859965017091,-0.05001012409196786,0.0,-0.017862992845931996,-0.0010228755748305618
27.536000,0.5,-0.004187044214090146,0.40971352771869046,0.000000,1.570796,0.000000,0.0,-0.0003275087872193032,-0.05001889731788174,0.0,-0.020467054046350977,-0.0011704309036407146
27.544000,0.5,-0.004190347006770187,0.409313337512435,0.000000,1.570796,0.000000,0.0,-0.000501661464391787,-0.05002885098642611,0.0,-0.02307111524676996,-0.0013179862324508675
27.552000,0.5,-0.004195126350826022,0.4089130629550606,0.000000,1.570796,0.000000,0.0,-0.0006966466311676227,-0.05003998509760096,0.0,-0.025675176447188936,-0.0014655415612610204
27.560000,0.5,-0.004201547544344313,0.4085126946807181,0.000000,1.570796,0.000000,0.0,-0.0009101221358363192,-0.05005216603285044,0.0,-0.0255937952793849,-0.0014598937779702022
27.568000,0.5,-0.004209543926760277,0.4081122365566802,0.000000,1.570796,0.000000,0.0,-0.001076023953196161,-0.05006162487336305,0.0,-0.015881659060575527,-0.0009048163501823699
27.576000,0.5,-0.004218556735356118,0.407711720524396,0.000000,1.570796,0.000000,0.0,-0.0011642286808055278,-0.050066643094453356,0.0,-0.00616952284176615,-0.00034973892239453753
27.584000,0.5,-0.004227964393413831,0.4073111821088208,0.000000,1.570796,0.000000,0.0,-0.0011747363186644195,-0.05006722069612136,0.0,0.00354261337704323,0.00020533850539329493
