t,x,y,z,vx,vy,vz,ax,ay,az
1.248644,-0.314041,0.126231,0.000000,-0.056434,-0.013160,0.000000,0.045692,0.019144,0.000000
1.256648,-0.314491,0.126127,0.000000,-0.056061,-0.012998,0.000000,0.047563,0.021240,0.000000
1.264653,-0.314938,0.126024,0.000000,-0.055673,-0.012820,0.000000,0.049433,0.023337,0.000000
1.272657,-0.315382,0.125922,0.000000,-0.055270,-0.012625,0.000000,0.051303,0.025433,0.000000
1.280661,-0.315822,0.125822,0.000000,-0.054852,-0.012413,0.000000,0.053173,0.027529,0.000000
1.288665,-0.316259,0.125723,0.000000,-0.054419,-0.012184,0.000000,0.055043,0.029625,0.000000
1.296669,-0.316693,0.125627,0.000000,-0.053971,-0.011939,0.000000,0.056913,0.031721,0.000000
1.304673,-0.317123,0.125532,0.000000,-0.053508,-0.011677,0.000000,0.058783,0.033817,0.000000
1.312677,-0.317549,0.125440,0.000000,-0.053031,-0.011398,0.000000,0.060654,0.035913,0.000000
1.320682,-0.317971,0.125350,0.000000,-0.052538,-0.011102,0.000000,0.062524,0.038010,0.000000
1.328686,-0.318390,0.125262,0.000000,-0.052030,-0.010790,0.000000,0.064394,0.040106,0.000000
1.336690,-0.318804,0.125177,0.000000,-0.051508,-0.010461,0.000000,0.066264,0.042202,0.000000
1.344694,-0.319214,0.125095,0.000000,-0.050970,-0.010115,0.000000,0.068134,0.044298,0.000000
1.352698,-0.319619,0.125015,0.000000,-0.050418,-0.009752,0.000000,0.070004,0.046394,0.000000
1.360702,-0.320020,0.124939,0.000000,-0.049850,-0.009372,0.000000,0.071875,0.048490,0.000000
1.368706,-0.320417,0.124865,0.000000,-0.049268,-0.008976,0.000000,0.073745,0.050587,0.000000
1.376710,-0.320809,0.124795,0.000000,-0.048670,-0.008563,0.000000,0.075615,0.052683,0.000000
1.384715,-0.321196,0.124728,0.000000,-0.048058,-0.008133,0.000000,0.077485,0.054779,0.000000
1.392719,-0.321578,0.124665,0.000000,-0.047430,-0.007686,0.000000,0.079355,0.056875,0.000000
1.400723,-0.321955,0.124605,0.000000,-0.046788,-0.007223,0.000000,0.081225,0.058971,0.000000
1.408727,-0.322326,0.124549,0.000000,-0.046131,-0.006743,0.000000,0.083095,0.061067,0.000000
1.416731,-0.322693,0.124497,0.000000,-0.045459,-0.006246,0.000000,0.084966,0.063163,0.000000
1.424735,-0.323054,0.124449,0.000000,-0.044771,-0.005732,0.000000,0.086836,0.065260,0.000000
1.432739,-0.323409,0.124406,0.000000,-0.044069,-0.005202,0.000000,0.088706,0.067356,0.000000
1.440743,-0.323759,0.124366,0.000000,-0.043352,-0.004655,0.000000,0.090576,0.069452,0.000000
